has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,url_length,host_length,num_dots_host,has_at_sign,has_dash_host,path_length,is_https,is_shortener,URL,label
1,0,0,1,0,1,0,0,0,0,0,0,0,34,0,63,0,0,395,70,20,75,1,1,1,26208,0,397,34,288,15,1,0,0,0,0,5,1,0,0,0,184,0,24,15,2,0,0,1,1,0,https://www.jdsupra.com/,0
1,1,1,1,0,1,0,0,0,0,0,1,10,26,0,59,0,0,142,2,14,86,0,1,1,9845,1,142,26,577,26,1,0,0,1,0,23,1,0,1,0,63,0,32,19,2,0,0,1,1,0,https://www.defensenews.com:443/,0
1,1,1,1,1,1,0,0,1,0,0,14,17,72,0,163,0,0,526,59,44,6,0,1,1,10796,5,531,72,331,0,1,1,0,0,1,12,1,0,1,60,36,0,23,14,2,0,0,1,1,0,https://www.pacsun.com/,0
1,0,1,1,0,1,0,0,0,0,0,0,3,27,0,9,0,27,121,50,10,16,0,1,1,13473,2,121,27,174,0,0,0,0,0,0,5,1,0,0,0,406,1,24,15,2,0,0,1,1,0,https://www.haskell.org/,0
1,1,1,1,1,1,0,0,1,0,0,12,7,30,0,118,0,10,167,2,22,94,1,1,0,4446,7,170,30,175,0,0,1,1,0,1,2,0,0,0,0,92,1,21,12,1,0,0,1,1,0,https://tatarstan.ru/,0
1,1,1,1,0,1,0,0,0,0,0,1,12,130,0,105,0,0,223,2,9,47,1,1,1,11129,10,223,130,712,0,1,1,0,0,0,89,1,0,0,0,204,0,29,20,3,0,0,1,1,0,https://www.sportsmole.co.uk/,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,42,20,2,0,0,10,1,0,https://www.chumbacasino.com:443/geo-block,0
1,1,1,1,1,1,0,1,0,0,1,23,15,27,7,172,0,0,199,42,17,51,1,1,1,15229,14,199,27,386,0,1,1,0,1,1,13,1,0,0,1,95,0,25,16,2,0,0,1,1,0,https://www.airslate.com/,0
1,1,1,1,0,1,0,0,0,0,0,2,2,9,0,10,0,0,49,43,24,149,1,0,0,10119,2,53,9,521,0,0,0,0,0,1,17,0,0,0,0,103,0,19,10,1,0,0,1,1,0,https://showjet.tv/,0
1,1,1,1,0,1,1,1,0,0,0,13,4,93,0,117,0,0,393,6,44,48,1,1,0,17649,4,393,93,1207,85,1,1,0,1,1,109,1,0,0,0,209,0,26,17,2,0,0,1,1,0,https://www.vozpopuli.com/,0
1,0,1,1,0,1,0,0,0,0,0,0,47,176,0,346,0,0,427,84,29,45,1,1,1,4456,0,428,176,972,0,0,0,0,0,0,18,1,0,0,0,216,0,42,18,2,0,0,4,1,0,https://www.salesforce.com/ap/?ir=1&bc=OTH,0
1,1,1,1,1,1,0,0,0,0,1,3,64,292,0,1840,0,0,1936,0,9,34,1,1,0,26475,29,1936,292,1634,0,1,1,0,1,1,11,1,0,1,1604,3420,0,26,17,2,0,0,1,1,0,https://www.debenhams.com/,0
1,0,1,1,0,1,0,0,0,0,0,0,3,22,166,24,12,11,50,20,6,17,0,1,1,6030,2,50,22,106,1,1,0,0,1,0,13,1,0,0,0,46,1,28,19,2,0,0,1,1,0,https://www.iheartmedia.com/,0
1,0,1,1,0,1,0,0,0,0,1,0,13,12,25,161,0,0,162,158,75,42,1,1,1,6165,11,162,12,181,0,1,0,0,0,0,24,1,0,0,1,0,0,25,13,1,0,0,4,1,0,https://clipchamp.com/en/,0
1,0,0,1,0,1,0,0,0,0,0,0,0,44,0,227,0,0,316,49,9,20,1,0,1,3690,0,316,44,171,0,0,0,0,1,0,10,0,0,0,0,26,0,21,12,2,0,0,1,1,0,https://www.youth.cn/,0
1,0,0,1,0,1,0,0,0,0,0,0,0,44,0,0,0,0,50,50,9,20,1,1,1,9558,0,50,44,182,0,1,0,0,1,0,7,1,0,0,0,146,0,34,23,1,0,1,3,1,0,https://astrum-entertainment.ru/en,0
1,1,1,1,1,1,0,1,1,0,0,4,22,80,0,187,0,0,293,143,25,38,1,1,1,10344,20,295,80,265,3,1,1,0,1,0,22,1,0,0,0,22,0,34,25,2,0,0,1,1,0,https://www.christianitytoday.com/,0
1,0,1,1,0,1,0,0,0,0,1,0,22,24,0,41,0,0,59,57,19,67,1,1,1,13610,21,59,24,367,0,1,0,0,0,0,23,1,0,1,16,32,0,26,17,2,0,0,1,1,0,https://www.stitchfix.com/,0
1,1,0,1,0,1,0,0,0,0,0,13,0,15,9,4,2,5,37,40,6,19,1,1,0,4612,0,39,15,48,0,0,0,0,1,1,12,0,0,0,0,29,4,29,20,2,0,0,1,1,0,https://www.tampermonkey.net/,0
1,1,1,1,1,1,0,0,1,0,0,7,2,6,4,168,0,0,182,19,4,63,1,1,1,5460,2,182,6,88,0,1,1,0,0,1,6,1,0,0,0,16,0,25,16,3,0,0,1,1,0,https://www.sussex.ac.uk/,0
1,1,1,1,1,1,0,0,0,0,0,2,5,10,0,41,0,0,47,11,35,92,1,1,1,1773,4,47,10,74,0,0,1,0,1,1,15,1,0,0,0,24,0,24,16,2,0,0,0,1,0,https://www.theskimm.com,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,10,1,0,0,1,1,0,https://convio.net/,0
1,1,1,1,1,1,0,0,1,0,0,17,20,9,0,103,0,0,97,20,79,16,1,1,1,5331,18,99,9,70,5,1,1,0,1,0,18,1,0,1,4,16,0,18,9,1,0,0,1,1,0,https://rainn.org/,0
1,1,1,1,0,1,0,0,1,0,0,15,5,118,7,0,0,0,342,116,22,72,0,1,1,14872,5,353,118,562,0,1,0,0,1,1,27,0,0,0,0,417,0,20,11,1,0,0,1,1,0,https://redalyc.org/,0
1,0,1,1,0,1,0,0,0,0,0,0,2,2,0,9,0,0,8,0,7,58,0,0,0,148,1,8,2,20,0,1,0,0,0,0,15,1,0,0,0,0,0,123,11,1,0,0,12,1,0,https://grow.google/intl/en_my/?utm_source=redirect&utm_medium=redirect&utm_term=gwg&utm_content=apac&utm_campaign=redirect,0
1,0,1,1,0,1,0,0,0,0,0,0,16,4,0,44,0,0,27,76,115,63,1,1,1,4371,14,27,4,250,0,1,0,0,1,0,29,0,0,0,0,23,0,17,8,1,0,0,1,1,0,https://myiq.com/,0
1,1,1,1,1,1,0,0,0,0,1,3,41,44,7,160,0,0,202,77,9,56,1,1,1,12683,23,203,44,261,46,1,1,0,1,1,27,1,0,1,4,93,0,21,12,1,0,0,1,1,0,https://blog.youtube/,0
1,0,0,1,0,1,0,0,0,0,0,0,0,14,0,5,0,0,7,18,2,11,0,1,1,2558,0,8,14,47,0,0,0,0,0,0,2,0,0,0,0,6,0,22,13,1,0,0,1,1,0,https://cmappgogo.com/,0
1,0,1,1,0,1,0,0,0,0,0,0,24,16,0,191,0,0,171,40,16,39,1,1,1,6418,24,175,16,195,0,1,0,0,1,0,32,1,0,0,0,54,0,26,17,2,0,0,1,1,0,https://www.fanniemae.com/,0
1,0,0,1,0,1,0,0,0,0,0,0,0,6,0,3,214,330,274,91,5,55,1,1,1,14964,0,274,6,13,0,0,0,0,0,0,3,0,0,0,0,3,58,20,11,1,0,0,1,1,0,https://w3techs.com/,0
1,0,0,1,0,1,0,0,0,0,0,0,0,165,0,58,0,0,183,17,50,50,1,1,1,12996,0,183,165,405,50,1,0,0,1,0,34,1,0,0,0,47,0,18,9,1,0,0,1,1,0,https://sched.com/,0
1,1,1,1,0,1,0,0,0,0,0,2,1,23,0,33,0,0,22,41,9,58,1,1,1,4827,1,22,23,98,12,1,0,0,1,0,20,1,0,1,1,30,0,21,12,1,0,0,1,1,0,https://rocketcdn.me/,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,60,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,36,24,3,0,0,4,1,0,https://www.passportindia.gov.in/psp,0
1,1,0,1,1,1,0,0,0,0,0,2,0,42,0,33,0,0,134,0,21,48,0,1,1,4657,0,134,42,131,40,1,1,0,0,1,15,1,0,1,380,2,0,26,17,2,0,0,1,1,0,https://www.techtimes.com/,0
1,0,1,1,0,1,0,0,0,0,0,0,13,126,0,141,0,0,337,73,38,61,0,1,1,18895,3,338,126,1307,118,1,0,0,1,0,13,1,0,0,0,226,0,18,9,2,0,0,1,1,0,https://www.gp.se/,0
1,1,1,1,1,1,0,0,0,0,0,2,25,49,0,243,0,0,239,6,84,65,1,1,1,8790,22,243,49,132,36,1,1,0,1,0,18,1,0,0,0,95,0,17,8,1,0,0,1,1,0,https://golf.com/,0
1,0,1,1,0,1,0,0,0,0,1,0,35,36,0,137,0,0,134,3,22,48,1,1,1,6585,7,140,36,645,0,1,0,0,0,0,23,1,0,1,26,256,0,26,10,2,0,0,8,1,0,https://www.vw.com/en.html,0
1,1,1,1,0,1,0,0,0,0,0,2,3,20,0,24,0,0,39,14,8,72,1,1,1,2352,2,41,20,114,0,1,1,0,0,1,5,1,0,0,0,49,0,35,22,2,0,0,1,1,0,https://www.merchantcircle.com:443/,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,16,2,0,0,1,1,0,https://www.bitstamp.net/,0
1,1,1,1,1,1,0,0,0,0,0,2,10,11,0,70,0,0,76,37,6,31,1,1,1,3756,7,76,11,109,0,1,1,0,1,0,6,1,0,1,20,32,0,16,7,1,0,0,1,1,0,https://unu.edu/,0
1,1,1,1,0,1,0,0,0,0,0,4,2,149,0,394,0,0,717,7,30,43,1,1,1,28927,1,717,149,1367,119,1,1,0,0,1,46,1,0,1,357,638,0,19,10,2,0,0,1,1,0,https://www.shz.de/,0
1,0,1,1,0,1,0,0,0,0,0,0,6,117,0,24,0,0,52,81,60,61,1,1,1,8764,5,66,117,282,0,1,0,0,0,0,19,1,0,0,0,24,0,21,12,1,0,0,1,1,0,https://devcycle.com/,0
1,1,1,1,1,1,0,1,1,0,0,46,2,62,18,33,0,0,59,40,51,48,1,1,1,6691,1,59,62,294,0,1,1,0,1,1,26,1,0,0,0,44,0,31,22,1,0,0,1,1,0,https://positivepsychology.com/,0
1,0,1,1,0,1,0,0,0,0,0,0,5,55,0,87,0,0,47,19,17,35,1,1,1,4545,5,51,55,214,0,1,0,0,0,0,17,1,0,0,0,12,0,21,12,1,0,0,1,1,0,https://webguard.pro/,0
1,1,0,1,1,1,0,1,1,0,0,9,0,69,0,156,0,0,147,3,25,11,0,0,0,5561,0,151,69,315,0,0,1,0,0,1,9,0,0,0,0,2,0,22,14,2,0,0,0,1,0,https://www.novatek.ru,0
1,1,1,1,1,1,0,0,0,0,0,4,4,70,0,49,0,0,295,0,68,57,0,1,1,8674,4,296,70,527,0,1,1,0,0,0,25,1,0,0,0,208,0,27,18,2,0,0,1,1,0,https://www.nbcbayarea.com/,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,29,0,0,7,11,1,42,1,0,1,3868,0,8,1,13,0,0,0,0,0,0,4,0,0,0,0,0,0,36,27,1,0,0,1,1,0,https://divisiondrearilyunfiled.com/,0
1,0,1,1,0,1,0,0,0,0,0,0,13,190,0,44,0,6,254,35,15,86,1,1,1,18316,10,254,190,677,0,1,0,0,0,0,19,1,0,1,390,79,1,22,13,1,0,0,1,1,0,https://vogueplay.com/,0
1,1,1,1,1,1,0,0,0,0,0,2,29,111,0,93,0,0,205,52,26,100,1,1,1,7018,27,213,111,551,1,1,1,0,1,0,24,1,0,1,53,141,0,21,12,2,0,0,1,1,0,https://7news.com.au/,0
1,1,1,1,1,1,0,0,1,0,0,7,70,114,0,40,0,0,352,7,21,56,1,1,1,12660,44,382,114,847,0,1,1,0,1,0,35,1,0,1,9,947,0,19,10,2,0,0,1,1,0,https://www.mtt.ru/,0
1,1,1,1,1,1,0,0,1,0,0,3,3,83,0,205,0,0,151,28,32,25,1,1,1,10001,2,159,83,651,30,1,1,0,1,0,17,1,0,0,0,65,0,19,10,1,0,0,1,1,0,https://punchh.com/,0
1,0,1,1,0,1,0,0,0,0,0,0,2,16,0,37,0,0,46,19,4,70,1,1,1,2669,0,46,16,87,0,1,0,0,0,0,14,1,0,0,0,14,0,26,17,2,0,0,1,1,0,https://www.ethicalads.io/,0
1,1,0,1,1,1,0,0,1,0,0,3,0,3,6,54,0,0,104,22,0,18,0,0,0,6932,0,104,3,46,0,0,1,0,1,1,5,0,0,0,0,41,0,27,19,2,0,0,1,0,0,http://savannah.nongnu.org/,0
1,0,1,1,0,1,0,0,0,0,0,0,2,47,0,178,0,0,196,73,65,57,1,1,1,18526,0,218,47,1313,0,1,0,0,0,0,13,1,0,0,0,3,0,23,14,2,0,0,1,1,0,https://www.circle.com/,0
1,0,1,1,0,1,0,0,0,0,0,0,20,65,0,39,0,0,276,24,18,44,1,1,1,10361,6,276,65,535,0,0,0,0,1,0,45,1,0,0,0,122,0,32,24,3,0,0,0,1,0,https://www.businesstimes.com.sg,0
1,1,1,1,1,1,0,1,1,0,0,9,2,122,0,554,0,0,767,64,104,54,1,1,1,25015,1,771,122,488,88,1,1,0,1,0,42,1,0,1,170,80,0,27,18,2,0,0,1,1,0,https://www.nachrichten.at/,0
1,1,1,1,1,1,0,0,0,0,0,2,3,56,0,121,0,0,234,2,5,59,0,1,0,6397,1,234,56,320,0,1,1,0,1,1,20,0,0,1,106,14,0,22,13,2,0,0,1,1,0,https://www.inform.kz/,0
1,1,1,1,1,1,0,0,0,0,0,4,4,64,0,50,0,0,275,0,64,58,0,1,1,8115,4,276,64,487,0,1,1,0,0,0,22,1,0,0,0,172,0,23,14,2,0,0,1,1,0,https://www.nbcdfw.com/,0
1,1,1,1,1,1,0,0,0,0,0,1,25,38,0,90,0,0,94,46,41,41,1,1,1,11611,16,94,38,350,0,1,1,0,1,1,17,1,0,0,0,43,0,27,18,2,0,0,1,1,0,https://www.checkdomain.de/,0
1,0,1,1,0,1,0,0,0,0,1,0,1,96,0,123,0,0,181,13,47,4,0,1,1,3808,0,211,96,403,0,1,0,0,0,0,10,0,0,0,0,59,0,22,14,3,0,0,0,1,0,https://www.whu.edu.cn,0
1,1,1,1,1,1,0,0,1,0,0,26,7,179,163,263,0,0,700,11,60,10,0,1,1,23520,3,700,179,632,155,1,1,0,1,1,18,1,0,0,0,363,0,25,16,2,0,0,1,1,0,https://www.ilmattino.it/,0
1,0,1,1,0,1,0,0,0,0,1,0,22,17,0,5,0,0,61,63,56,42,1,1,1,7093,21,61,17,404,0,1,0,0,0,0,19,1,0,0,2,106,0,22,13,2,0,0,1,1,0,https://www.monad.xyz/,0
1,1,1,1,1,1,0,1,0,0,0,15,4,20,0,19,0,0,44,15,46,19,1,1,1,3171,4,44,20,187,0,1,1,0,1,1,3,1,0,1,17,12,0,25,12,1,0,0,5,1,0,https://system76.com/pop/,0
1,1,1,1,1,1,0,0,0,0,0,1,2,15,0,160,0,0,136,7,5,23,1,1,1,6928,2,136,15,138,0,1,1,0,1,0,16,1,0,1,26,61,0,26,17,1,0,0,1,1,0,https://elifesciences.org/,0
1,1,1,1,1,1,0,1,0,0,1,2,18,23,0,62,0,0,56,14,24,65,1,1,1,8263,16,58,23,131,0,1,1,0,0,0,21,1,0,0,2,20,0,31,15,2,0,0,8,1,0,https://www.23andme.com/en-int/,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,11,0,0,0,11,0,0,1,2,0,0,0,0,1,0,11,0,0,0,0,0,0,28,19,1,0,0,1,1,0,https://pancakeswap.finance/,0
1,1,1,1,0,1,0,1,0,0,0,6,17,21,19,103,0,0,201,21,56,50,1,1,1,9298,7,202,21,401,0,1,1,0,1,1,16,1,0,1,13,73,0,23,14,2,0,0,1,1,0,https://www.healio.com/,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,64,0,0,0,64,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,24,16,2,0,0,0,1,0,https://www.1024tera.com,0
1,1,1,1,1,1,0,0,0,0,0,1,2,15,0,0,0,0,230,1,12,28,0,1,0,3952,1,230,15,152,0,1,1,0,1,1,86,1,0,0,0,3,0,23,14,2,0,0,1,1,0,https://www.askmen.com/,0
1,1,1,1,1,1,0,0,1,0,0,52,8,33,0,96,0,0,151,21,14,46,1,1,1,9172,8,151,33,277,0,0,1,1,1,1,10,0,0,0,0,150,0,28,19,2,0,0,1,1,0,https://www.questionpro.com/,0
1,0,1,1,0,1,0,0,0,0,0,0,4,36,0,237,0,0,213,53,34,25,0,1,1,5629,3,213,36,300,0,1,0,0,0,0,9,1,0,1,16,289,0,21,12,3,0,0,1,1,0,https://www.o2.co.uk/,0
1,0,1,1,0,1,0,0,0,0,0,0,2,16,0,26,0,0,21,13,11,135,0,1,1,3536,2,21,16,125,0,1,0,0,0,0,19,1,0,0,0,26,0,26,17,2,0,0,1,1,0,https://www.journeymv.com/,0
1,1,1,1,0,1,0,0,0,0,0,1,2,22,0,50,0,0,98,9,11,34,1,1,0,11522,2,98,22,255,0,1,1,0,0,1,33,1,0,0,0,23,0,15,6,1,0,0,1,1,0,https://ren.tv/,0
1,1,1,1,0,1,0,0,0,0,1,12,199,307,0,398,0,0,912,597,39,60,1,1,1,41608,113,912,307,2349,263,1,1,0,0,1,36,1,0,1,8,932,0,29,20,2,0,0,1,1,0,https://www.lasprovincias.es/,0
1,1,1,1,0,1,0,0,0,0,0,11,11,14,6,6,0,0,10,10,8,35,1,1,1,2129,10,10,14,80,0,1,0,0,0,1,6,1,0,0,0,21,0,25,16,2,0,0,1,1,0,https://www.imagebam.com/,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,13,1,0,0,1,1,0,https://emailsrvr.com/,0
1,1,1,1,0,1,0,0,0,0,0,4,7,102,0,7,0,0,220,19,40,44,0,1,1,11198,5,220,102,528,0,1,0,0,1,0,17,1,0,0,0,66,0,17,8,1,0,0,1,1,0,https://posit.co/,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,27,0,1,0,133,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,19,10,1,0,0,1,1,0,https://tineye.com/,0
1,1,1,1,0,1,0,0,0,0,0,2,45,46,0,75,8,66,116,43,21,39,1,1,1,14651,30,117,46,420,0,1,0,0,1,1,18,0,0,1,3,109,4,23,11,2,0,0,4,1,0,https://www.xtb.com/int,0
1,1,1,1,0,1,0,0,1,0,0,5,3,22,0,29,0,0,181,45,25,22,0,0,0,6454,3,183,22,301,0,1,0,0,1,0,19,0,0,1,14,15,0,44,13,2,0,0,19,1,0,https://sebrae.com.br:443/sites/PortalSebrae,0
1,1,1,1,1,1,0,0,0,0,0,2,30,33,4,40,0,0,107,49,14,54,1,1,1,7969,16,107,33,212,0,0,1,0,0,1,2,1,0,0,0,43,0,20,11,1,0,0,1,1,0,https://haisoft.net/,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,20,11,1,0,0,1,1,0,https://lefties.com/,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,24,15,1,0,1,1,1,0,https://belka-games.com/,0
1,1,1,1,1,1,0,0,0,0,1,1,37,66,0,24,0,0,43,64,95,59,1,1,1,7478,30,43,66,280,0,1,1,0,0,1,16,1,0,0,0,30,0,19,10,1,0,0,1,1,0,https://mistral.ai/,0
1,1,1,1,1,1,0,0,0,0,0,1,2,46,0,116,0,0,112,43,33,33,1,1,1,5784,1,112,46,139,2,1,1,0,1,0,22,1,0,0,0,3,0,23,14,2,0,0,1,1,0,https://www.pharos.com/,0
1,1,1,1,0,1,0,0,0,0,0,1,1,7,0,31,0,0,32,5,11,25,0,1,0,548,1,32,7,41,0,0,0,0,0,0,18,0,0,0,0,1,0,17,8,1,0,0,1,1,0,https://matrp.ru/,0
1,1,1,1,1,1,0,0,0,0,0,2,7,80,0,45,0,0,383,7,26,41,1,1,1,14967,3,383,80,1316,0,0,1,0,1,1,29,1,0,0,0,222,0,32,23,2,0,1,1,1,0,https://www.berliner-zeitung.de/,0
1,1,1,1,1,1,0,0,1,0,0,9,20,55,0,203,0,1,186,3,38,56,0,1,0,4707,8,189,55,278,19,1,1,0,1,1,18,1,0,1,57,231,1,26,17,2,0,0,1,1,0,https://www.mlssoccer.com/,0
1,1,1,1,1,1,0,1,1,0,0,24,13,168,0,71,0,2,263,16,57,68,0,1,1,9195,8,266,168,251,0,1,1,1,0,1,7,0,0,0,0,187,1,25,16,2,0,0,1,1,0,https://jharkhand.gov.in/,0
1,1,0,1,1,1,0,0,1,0,0,6,0,40,0,167,0,0,131,69,15,3,1,1,0,2284,0,131,40,88,0,1,1,0,1,1,8,0,0,0,0,73,0,18,9,2,0,0,1,1,0,https://zaq.ne.jp/,0
1,1,1,1,1,1,1,0,1,0,0,7,2,16,0,12,9,7,40,15,33,68,1,1,1,5770,1,42,16,182,0,1,1,0,0,1,37,1,0,0,0,83,1,26,15,2,0,0,3,1,0,https://www.ipserver.su/ru,0
1,1,1,1,0,1,0,0,0,0,0,1,1,133,0,70,0,0,163,2,23,28,1,1,0,5775,0,174,133,293,0,0,1,0,0,1,8,0,0,0,0,16,0,24,15,2,0,0,1,1,0,https://www.xozilla.xxx/,0
1,1,1,1,1,1,0,0,1,0,0,6,1,20,0,72,0,0,90,5,11,57,0,1,1,2840,1,90,20,143,0,1,1,0,1,1,4,1,0,0,0,22,0,20,11,2,0,0,1,1,0,https://www.cvut.cz/,0
1,0,1,1,0,1,0,0,0,0,0,0,2,10,0,0,0,0,1,0,1,19,0,0,0,130,2,1,10,5,0,1,0,0,0,0,8,0,0,0,0,0,0,23,14,1,0,0,1,1,0,https://caiyicloud.com/,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,22,13,1,0,0,1,1,0,https://ticketland.ru/,0
1,0,1,1,0,1,0,0,0,0,0,0,20,208,0,16,0,0,122,5,42,53,1,0,0,6333,12,122,208,1689,0,0,0,0,0,0,34,1,0,0,0,104,0,23,14,1,0,0,1,1,0,https://supersport.com/,0
1,1,1,1,0,1,0,0,1,0,0,3,3,46,0,74,0,0,70,19,35,47,1,1,1,3325,2,70,46,337,0,1,1,0,1,1,17,0,0,0,0,43,0,28,19,2,0,0,1,1,0,https://www.vistarmedia.com/,0
1,1,1,1,1,1,0,0,0,0,0,4,1,117,0,156,0,0,344,54,53,40,0,1,1,8023,0,344,117,971,0,1,1,0,0,1,204,1,0,0,0,150,0,26,17,2,0,0,1,1,0,https://www.moviepilot.de/,0
1,1,0,1,0,1,0,0,1,0,1,5,0,69,0,0,0,0,65,0,15,63,1,1,0,3751,0,65,69,223,0,0,0,0,1,1,16,0,0,0,1,14,0,20,11,1,0,0,1,1,0,https://benzuber.ru/,0
1,1,1,1,0,1,0,0,0,0,0,1,8,9,0,81,0,0,107,25,36,33,1,1,1,3259,8,112,9,125,0,1,0,0,0,1,8,1,0,0,0,23,0,25,16,2,0,0,1,1,0,https://www.babylist.com/,0
1,1,1,1,1,1,0,0,0,0,0,3,6,7,0,237,0,0,250,11,9,61,1,1,1,6255,5,258,7,226,0,1,1,0,1,1,19,1,0,0,0,29,0,22,13,3,0,0,1,1,0,https://www.qub.ac.uk/,0
1,0,1,1,0,1,0,0,0,0,0,0,9,20,0,0,0,0,66,37,32,7,1,1,0,2600,8,66,20,424,0,1,0,0,0,0,20,1,0,0,0,47,0,24,15,2,0,0,1,1,0,https://www.adprime.com/,0
1,1,1,1,1,1,0,0,0,0,0,6,6,10,0,57,0,0,68,88,13,50,1,1,1,7930,5,68,10,183,0,1,1,0,0,0,4,1,0,0,0,62,0,23,14,2,0,0,1,1,0,https://www.loading.es/,0
1,1,1,1,1,1,0,0,1,0,0,3,197,235,0,597,0,0,875,211,65,4,1,1,1,25349,50,875,235,717,219,1,1,0,1,0,27,1,0,0,0,130,0,27,18,3,0,0,1,1,0,https://www.joongang.co.kr/,0
1,1,1,1,1,1,0,0,0,0,0,2,1,1,5,3,0,0,4,0,8,24,0,0,0,237,1,4,1,24,0,0,1,0,0,1,3,0,0,0,0,4,0,18,9,1,0,0,1,1,0,https://oszar.com/,0
1,1,1,1,1,1,0,1,0,0,0,2,37,7,0,31,0,0,126,2,15,40,1,1,1,3735,20,129,7,138,0,0,1,0,0,1,20,0,0,0,0,74,0,32,23,2,0,0,1,1,0,https://www.urbandictionary.com/,0
1,0,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,4,0,21,88,0,0,0,861,0,4,6,37,0,0,0,0,0,0,10,0,0,0,0,0,0,19,10,1,0,0,1,1,0,https://ecopsy.com/,0
1,0,1,1,0,1,0,0,0,0,0,0,3,114,0,101,0,0,275,148,19,51,1,1,1,14455,2,277,114,776,80,1,0,0,0,0,14,1,0,0,0,70,0,21,12,2,0,0,1,1,0,https://www.bunte.de/,0
1,1,1,1,0,1,0,0,0,0,1,1,2,1,0,0,0,0,13,0,51,73,1,1,0,544,1,13,1,298,0,0,1,0,0,0,39,1,0,1,7,118,0,25,16,3,0,0,1,1,0,https://www.airbnb.co.uk/,0
1,1,1,1,1,1,0,1,0,0,0,1,9,42,0,83,0,0,144,33,46,51,1,1,1,4816,7,144,42,383,39,1,1,0,1,0,17,1,0,1,136,183,0,25,16,2,0,0,1,1,0,https://www.personio.com/,0
1,1,0,1,0,1,0,0,1,0,1,23,0,19,0,71,0,0,69,25,33,68,1,1,0,2419,0,69,19,70,0,0,1,0,0,0,14,0,0,0,1,3,0,46,17,2,0,0,17,1,0,https://www.cyberlink.com/index_en_US.html?r=1,0
1,0,1,1,0,1,0,0,0,0,0,0,12,36,0,85,0,0,80,13,37,48,1,1,1,3935,12,80,36,406,0,1,0,0,1,0,17,1,0,0,0,120,0,18,10,1,0,0,0,1,0,https://wayvia.com,0
1,1,1,1,1,1,0,0,1,0,0,2,28,10,0,270,0,0,256,16,10,52,0,1,1,9365,26,266,10,157,1,1,1,0,1,1,5,1,0,1,15,119,0,21,12,2,0,0,1,1,0,https://www.osce.org/,0
1,1,1,1,0,1,0,0,0,0,0,3,13,18,0,12,0,0,33,20,10,44,1,1,1,5457,10,33,18,140,1,0,0,0,1,0,8,0,0,1,18,7,0,16,7,1,0,0,1,1,0,https://nau.edu/,0
1,1,1,1,0,1,0,0,0,0,0,2,2,81,0,246,0,0,221,58,24,67,0,1,1,7442,1,227,81,229,40,1,1,0,0,0,15,0,0,0,0,71,0,27,13,2,0,0,6,1,0,https://www.wacom.com/en-my,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,24,15,2,0,0,1,1,0,https://vodafone.net.tr/,0
